Produto,Descrição,Localização,Código Família,Quant. Estoque,Preço Venda,Unidade
377422893AA,MANGUEIRA GOL G4 PRESSAO DIRECAO HIDRAULICA,,MANGU,0,"282,57",PC
5Z0422893Q,MANGUEIRA GOL G5/GV 08/ DIR HIDRAULICA ORIGINAL,,MANGU,0,"352,80",PC
5698,MANGUEIRA GOL G5/GV 08/ RESERVATORIO AGUA C/AR,J-17,MANGU,3,"80,00",PC
5U0122101,MANGUEIRA GOL GV 08/ SUPERIOR RADIADOR,J-14,MANGU,0,"63,00",PC
73273,MANGUEIRA GOL GV 08/ SUPERIOR RADIADOR,J-14,MANGU,2,"40,00",PC
217401,MANGUEIRA GOL GV/G5 08/ BOCAL TANQUE,J-12,MANGU,0,"50,00",PC
5U0201153A,MANGUEIRA GOL GV/G5 08/ BOCAL TANQUE ORIGINAL,J-12,MANGU,6,"130,00",PC
21029,MANGUEIRA GOL PARATI /98 TDS RESPIRO TAMPA VALV,,MANGU,0,"14,43",PC
030103493CD,MANGUEIRA GOL/FOX 03... FLEX/POLO 1.4 8V,J-7,MANGU,0,"130,00",PC
5U0121073,MANGUEIRA GOL/FOX/SAV/VOY CARCACA D AGUA,J-16,MANGU,1,"40,00",PC
404551,MANGUEIRA GOL/PAR 97/ AT 1.0 INFERIOR RADIADOR,J-13,MANGU,0,"115,50",PC
403474,MANGUEIRA GOL/PAR 97/ AT 1.0 SUPERIOR RADIADOR,,MANGU,0,"67,98",PC
377103493,MANGUEIRA GOL/PAR AP RESPIRO ANTICHAMA/FILTRO AR,,MANGU,0,"58,29",PC
20408,MANGUEIRA GOL/PAR AP SUP RADIADOR 95...,J-8,MANGU,2,"22,36",PC
036103493AD,MANGUEIRA GOL/PAR AT 1.0 ANTI CHAMA AO FILTRO AR,J-7,MANGU,2,"60,00",PC
030103493CC,MANGUEIRA GOL/PARATI 1.0 16V ANTI CHAMA AO FILTRO,J-7,MANGU,1,"64,69",PC
036103493R,MANGUEIRA GOL/PARATI 16V MT AT RESPIRO MOTOR,,MANGU,0,"66,94",PC
0303040,MANGUEIRA GOL/PARATI 85/86 AP SUPERIOR,J-5,MANGU,0,"15,61",PC
21322,MANGUEIRA GOL/PARATI 95/ CABECOTE/ SAIDA AR QUENTE,,MANGU,0,"15,75",PC
0303143,MANGUEIRA GOL/PARATI AP /98 COLETOR/TUBO TUDO RIGI,,MANGU,0,"21,06",PC
20403,MANGUEIRA GOL/PARATI AP 1.8 95/ INFERIOR RADIADOR,J-9,MANGU,1,"44,00",PC
0303118,MANGUEIRA GOL/PARATI AP 95/ SUPERIOR RADIADOR,,MANGU,0,"18,58",PC
20405,MANGUEIRA GOL/PARATI AP 95/ SUPERIOR RADIADOR,J-8,MANGU,1,"27,30",PC
20020,MANGUEIRA GOL/PARATI AP TDS INFERIOR RADIADOR,,MANGU,0,"30,78",PC
0303152,MANGUEIRA GOL/PARATI BOCAL TANQUE COMBUSTIVEL,J-12,MANGU,0,"51,48",PC
0303145,MANGUEIRA GOL/PARATI BOLA AP INFERIOR,J-9,MANGU,3,"18,57",PC
0303049,MANGUEIRA GOL/PARATI D AGUA AO TUBO AQUECIMENTO,J-6,MANGU,0,"14,88",PC
030103493/BG,MANGUEIRA GOL/PARATI MI 97/ SUSPIRO MOTOR,J-7,MANGU,2,"55,00",PC
63660,MANGUEIRA GOL/PARATI/SAVEIRO AP FILTRO AR,,MANGU,0,"42,47",PC
20409,MANGUEIRA GOL/PARATI/SAVEIRO INFER RADIA AP C/AR,J-14,MANGU,2,"33,60",PC
305201233/18,MANGUEIRA GOL/PARATI/SAVEIRO LINHA COMBUSTIVEL,,MANGU,0,"23,81",PC
20014,MANGUEIRA GOL/PASSAT 1.8 (3048) TUBO AO COLETOR,J-8,MANGU,0,"21,02",PC
3048,MANGUEIRA GOL/PASSAT 1.8 TUBO AO COLETOR,,MANGU,0,"12,24",PC
20032,MANGUEIRA GOL/PASSAT/PARATI/SAVEIRO HIDROVACUO,,MANGU,0,"40,95",PC
20400,MANGUEIRA GOL/SAN CABECOTE A BB D AGUA A RAD OLEO,J-9,MANGU,1,"96,60",PC
20439,MANGUEIRA GOL/SAV CHT TUBO DAGUA/BOCAL BOMBA,J-16,MANGU,2,"18,74",PC
20406,MANGUEIRA GOL/SAV MOTOR AE 1.6 TUBO AQUECIMENT,J-16,MANGU,1,"16,49",PC
404810,MANGUEIRA GOL/SAV/PAR AP EFI ANTI CHAMA/FILTRO AR,,MANGU,0,"41,99",PC
MM3152,MANGUEIRA GOL/SAV/PAR BOCAL TANQUE ATE /G4,J-12,MANGU,2,"35,00",PC
20021,MANGUEIRA GOL/SAV/PAR/PASAT AP 85/ SUP RAD/CABE,J-14,MANGU,2,"40,16",PC
3098,MANGUEIRA GOL/SAV/SANT FILTRO AR COLETOR,,MANGU,0,"38,89",PC
5Z0129684A,MANGUEIRA GOL/SAV/VOY G5 FILTRO AR,,MANGU,0,"179,55",PC
20029,MANGUEIRA GOL/SAVEIRO/PARATI INFERIOR RADIADOR,J-13,MANGU,0,"50,53",PC
20022,MANGUEIRA GOL/SAVEIRO/PARATI SUPERIOR,,MANGU,0,"49,35",PC
20018,MANGUEIRA GOL/SAVEIRO/SANTAN 85/ RESPIRO FILTRO A,J-16,MANGU,1,"16,79",PC
MM3363,MANGUEIRA GOL/SAVEIRO/VOY GV INFERIOR RADIADOR,J-13,MANGU,2,"95,00",PC
5U0122447G,MANGUEIRA GOL/SAVEIRO/VOYAGE G5/G6 RESERVATORIO,,MANGU,0,"34,65",PC
20013,MANGUEIRA GOL/VOY/PA BOMBA D AGUA AO COLETOR,J-8,MANGU,2,"17,00",PC
3051296274,MANGUEIRA GOL/VOY/PARATI CHT FILTRO AR,,MANGU,0,"33,15",PC
20015,MANGUEIRA GOL/VOY/SAV 86/ CABECOTE/BOMBA D AGU,J-9,MANGU,3,"29,18",PC
5U0129618,MANGUEIRA GOL/VOY/SAV G5 DUTO AR,,MANGU,0,"117,18",PC
20026,MANGUEIRA GOL/VOY/SAVEIRO RESERVAT DE DAGUA,,MANGU,0,"31,50",PC
1JE122051,MANGUEIRA GOLF 99/ INFERIOR RADIADOR,,MANGU,0,"200,00",PC
032103493P,MANGUEIRA GOLF/FOX/POLO ANTI CHAMA,J-7,MANGU,2,"67,00",PC
20039,MANGUEIRA HIDROVACUO,,MANGU,0,"30,89",PC
1508,MANGUEIRA HIDROVACUO 11MM UNIVERSAL (METRO),,MANGU,35,"30,00",PC
8500034,MANGUEIRA I30 SUPERIOR RADIADOR,,MANGU,0,"160,00",PC
98FU8B273BA,MANGUEIRA INFERIOR RADIADOR FIESTA ENDURA 1.3,,MANGU,0,"207,42",PC
13284,MANGUEIRA INFERIOR RADIADOR NOVA S10,,MANGU,0,"413,76",PC
46808878,MANGUEIRA INFERIOR RADIADOR PALIO FIRE 1.0 8V,,MANGU,0,"319,72",PC
46417201,MANGUEIRA INFERIOR RADIADOR PALIO/STRADA 1.5,,MANGU,0,"145,53",PC
93383278,MANGUEIRA INFERIOR RADIADOR S10 MWM,,MANGU,0,"190,09",PC
990256,MANGUEIRA INJEÇAO ELETRONICA 3MM AZUL,,MANGU,48,"8,90",MT
93283811,MANGUEIRA INTERCOOLER A TURBINA S10 2.8 01/04,,MANGU,0,"366,45",PC
1C356C640AA,MANGUEIRA INTERCOOLER F250,J-18,MANGU,1,"420,00",PC
1C356C646CA,MANGUEIRA INTERCOOLER F250 MWM 6CIL,,MANGU,0,"588,00",PC
13293,MANGUEIRA INTERCOOLER F4000,,MANGU,0,"496,12",PC
31679,MANGUEIRA INTERCOOLER RANGER 3.0 ESQ,,MANGU,0,"363,83",PC
309125,MANGUEIRA IPAN/KAD/MON/OMEG/VEC/S10 RESPIRO MOTOR,,MANGU,0,"8,06",PC
43838,MANGUEIRA KA 08/ RESERVATORIO,,MANGU,0,"178,50",PC
C1BZ8K276G,MANGUEIRA KA 14/ FIESTA 17/ INF RESERVATORIO,,MANGU,0,"52,54",PC
C1B18C012AD,MANGUEIRA KA 14/ RESERVATORIO,,MANGU,0,"330,00",PC
XS518K276AD,MANGUEIRA KA 99/ RESERVATORIO AO RADIADOR,,MANGU,0,"136,50",PC
2993,MANGUEIRA KA INFERIOR,J-15,MANGU,0,"79,93",PC
0307050,MANGUEIRA KADETT -DA CARCACA TERMOSTATO-,,MANGU,0,"12,39",PC
93235054,MANGUEIRA KADETT 97...FILTRO AR,,MANGU,0,"128,48",PC
0307129,MANGUEIRA KADETT SUPERIOR RADIADOR,,MANGU,0,"11,90",PC
030103493CE,MANGUEIRA KOMBI 06/ RESPIRO MOTOR,J-7,MANGU,0,"100,13",PC
7X0201293/B,MANGUEIRA KOMBI FLAUTA/FILTRO COMBUSTIVEL,,MANGU,0,"135,94",PC
400483,MANGUEIRA KOMBI/PAMPA AP FILTRO DE AR/ CARBURADOR,,MANGU,0,"27,61",PC
5050,MANGUEIRA LIMPADOR PARABRISA UNIVERSAL,B-INF,MANGU,24,"4,00",MT
6005*,MANGUEIRA LINHA COMBUSTIVEL NYLON AZUL BELINA,SAHUIISUA,MANGU,0,"5,66",PC
50970,MANGUEIRA LINHA COMBUSTIVEL NYLON AZUL CLASSE 12,,MANGU,6,"29,53",PC
0303150,MANGUEIRA LOGUS SAIDA BLOCO P/AR QUENTE,,MANGU,0,"19,08",PC
21320*,MANGUEIRA LOGUS/POINTER SUPERIOR RADIADOR,I-129,MANGU,0,"24,26",PC
"99013.12,0",MANGUEIRA LONADA 12MM,,MANGU,29,"7,66",PC
MLLUSI/5.0,MANGUEIRA METRO CRISTAL 5MM *LUCIFLEX*,,MANGU,99,"9,00",PC
MLLUSI/7.0,MANGUEIRA METRO CRISTAL 7MM *LUCIFLEX*,,MANGU,70,"10,00",PC
LIX/5.0,MANGUEIRA METRO INJECAO 5MM *LUCIFLEX*,,MANGU,46,"13,00",PC
LIX/7.0,MANGUEIRA METRO INJECAO 7MM *LUCIFLEX*,,MANGU,87,"15,00",PC
MLLUBT/3.0,MANGUEIRA METRO LONADA 3MM *LUCIFLEX*,,MANGU,19,"5,25",PC
MLLUBT/5.0,MANGUEIRA METRO LONADA 5MM *LUCIFLEX*,,MANGU,47,"9,00",PC
MLLUBT/7.0,MANGUEIRA METRO LONADA 7MM *LUCIFLEX*,,MANGU,43,"10,00",PC
MLLUBT/9.0,MANGUEIRA METRO LONADA 9MM *LUCIFLEX*,,MANGU,25,"12,60",PC
04824,MANGUEIRA MOLA BRANCA UNIDADE,NAS MANGUEIRA LÁ,MANGU,25,"13,00",PC
20445,MANGUEIRA MONDEO GLX 97...SUPERIOR RADIADOR,I-134,MANGU,0,"47,12",PC
20182,MANGUEIRA MONZA /93 S/AC RESERVATORIO A TERMOSTATO,,MANGU,0,"54,99",PC
23153,MANGUEIRA MONZA 82/ FILTRO AR AO CABECOTE,J-18,MANGU,0,"73,58",PC
20181,MANGUEIRA MONZA 82/86 RESPIRO CARTER,,MANGU,0,"15,33",PC
20177,MANGUEIRA MONZA 82/90 COLETOR A CARCACA TERMOSTAT,,MANGU,0,"27,63",PC
23150,MANGUEIRA MONZA 87/91 VENTILACAO CARTER,,MANGU,0,"70,01",PC
20178,MANGUEIRA MONZA BOMBA D AGUA AO TUDO ADMISSAO,,MANGU,0,"25,63",PC
23169,MANGUEIRA MONZA EFI 92/ COLETOR ADM AO TERMOST,J-11,MANGU,0,"68,25",PC
52282328,MANGUEIRA MONZA PRESSAO DIRECAO HIDRAULICA,,MANGU,0,"133,40",PC
0307133,MANGUEIRA MONZA VALVULA TERMOSTATICA AO TUBO,,MANGU,0,"8,26",PC
100993,MANGUEIRA MONZA/KADET/IPANEMA 86/ RESPIRO MOT,,MANGU,0,"65,10",PC
0307045,MANGUEIRA MONZA/KADETT /86 SUPERIOR,,MANGU,0,"12,88",PC
0307056,MANGUEIRA MONZA/KADETT 87/ SUPERI C/TRANS AUTOM,,MANGU,0,"14,88",PC
0307055,MANGUEIRA MONZA/KADETT 87/ SUPERIOR RADIADOR,J-15,MANGU,1,"29,72",PC
20184,MANGUEIRA MONZA/KADETT 91/96 SUPERIOR RADIADOR,J-9,MANGU,0,"33,06",PC
0307109,MANGUEIRA MONZA/KADETT AQUEC. AR CONDICIONADO,,MANGU,0,"9,66",PC
0307088,MANGUEIRA MONZA/KADETT AQUECIMENTO INTERNO,,MANGU,0,"12,88",PC
93209386,MANGUEIRA MONZA/KADETT FILTRO DE AR CARBURADOR,,MANGU,0,"24,01",PC
0307059,MANGUEIRA MONZA/KADETT MANG. DO AQUECEDOR,,MANGU,0,"10,91",PC
23163,MANGUEIRA MONZA/KADETT MPFI VALV TERMOST COLETOR,,MANGU,0,"74,97",PC
0307058,MANGUEIRA MONZA/KADETT TUBO AO COLETOR ADMISS,J-17,MANGU,1,"71,06",PC
0307051,MANGUEIRA MONZA/KADETT TUBO AO COLETOR ADMISSAO,,MANGU,0,"28,40",PC
0307103,MANGUEIRA MONZA/KADETT TUBO RETO DO FILTRO,,MANGU,0,"2,87",PC
52086620,MANGUEIRA NOVA S10/TRAIL 2.8 12/ FILTRO AR,,MANGU,0,"682,50",PC
51854601,MANGUEIRA NOVO UNO 1.0 11/ RESPIRO,,MANGU,0,"113,40",PC
51879590,MANGUEIRA NOVO UNO 10/ BOCAL TANQUE ORIGINAL,J-12,MANGU,1,"55,00",PC
51851014,MANGUEIRA NOVO UNO/PALIO/GRANDSIENA SUP RADIADOR,J-9,MANGU,2,"66,00",PC
995690,MANGUEIRA NYLON 2MM PRETA CLASSE 6 MT,,MANGU,25,"4,32",PC
560109,MANGUEIRA NYLON C3/206/207 RESERVATORIO,J-20,MANGU,0,"100,00",PC
100402,MANGUEIRA NYLON ECOSPORT 1.6 12/ SIGMA RESERVATORO,J-20,MANGU,0,"135,00",PC
100386,MANGUEIRA NYLON FIESTA/KA 1.0 3 CIL 14/ RESERVATOR,J-20,MANGU,0,"100,00",PC
100479,MANGUEIRA NYLON FOCUS 1.6 13/ SIGMA RESERVATORIO,J-20,MANGU,1,"220,00",PC
90342016,MANGUEIRA OMEGA RETORNO DIRECAO HIDRAULICA,,MANGU,0,"185,52",PC
MM8163,MANGUEIRA ONIX/COBALT/PRISMA/SPIN SUP RADIADOR,J-8,MANGU,1,"80,00",PC
RBB8183,MANGUEIRA ONIX/PRISMA 13/ AR QUENTE,J-11,MANGU,3,"140,00",PC
94749539,MANGUEIRA ONIX/PRISMA 13/ AR QUENTE,J-11,MANGU,0,"240,00",PC
0307076,MANGUEIRA OPALA 4CIL INFERIOR C/ AR,J-3,MANGU,0,"44,58",PC
0307082,MANGUEIRA OPALA 6CIL INFERIOR C/ AR,J-6,MANGU,0,"25,77",PC
0307013,MANGUEIRA OPALA/CARAVAN 4/6CIL SUPERIOR,,MANGU,0,"11,90",PC
0307027,MANGUEIRA OPALA/CARAVAN 6CIL SUPERIOR,J-14,MANGU,0,"19,83",PC
C9003,MANGUEIRA PALIO 04/07 1.0 FIRE 8V FILTRO AR GRANDE,J-4,MANGU,1,"108,15",PC
51834970,MANGUEIRA PALIO 1.0 09/ INFERIOR RADIADOR,SUPERIOR,MANGU,0,"327,29",PC
G3306,MANGUEIRA PALIO 1.0 8V 96/02 FILTRO AR 2 SAIDAS,J-5,MANGU,1,"140,00",PC
03010141,MANGUEIRA PALIO 1.0 INFERIOR S/AR CONDICIONADO,J-9,MANGU,2,"26,25",PC
20799,MANGUEIRA PALIO 1.0 SUPERIOR RADIADOR,J-9,MANGU,2,"27,00",PC
GO773,MANGUEIRA PALIO 1.0/1.3/1.5 ENTRADA E RETORNO,,MANGU,0,"51,90",PC
51755503,MANGUEIRA PALIO 1.4 FIRE RADIAD/TUBO BA/SENSOR,,MANGU,0,"368,55",PC
8627,MANGUEIRA PALIO 1.4 FIRE RADIAD/TUBO BA/SENSOR,J-2,MANGU,3,"185,00",PC
201295,MANGUEIRA PALIO 1.5 96/ RESPIRO C/RABICHO CURTO,,MANGU,0,"65,69",PC
23104,MANGUEIRA PALIO 1.5 97/ INFERIOR RADIADOR,,MANGU,0,"92,52",PC
20798,MANGUEIRA PALIO 1.6 16V 97/ SUPERIOR RADIADOR,,MANGU,0,"29,88",PC
8333,MANGUEIRA PALIO 1.6 16V RESERVATORIO,,MANGU,0,"72,95",PC
51717543,MANGUEIRA PALIO 1.8 8V 03...TUBO A BOMBA D AGUA,,MANGU,0,"52,50",PC
202991,MANGUEIRA PALIO 96...RETORNO RAD.AO RESER D AGUA,J-17,MANGU,0,"43,69",PC
23736,MANGUEIRA PALIO 96/ SIENA/STRAD 99/ RAD/RESER AGU,,MANGU,0,"54,57",PC
210870,MANGUEIRA PALIO 96/99 1.0 SIENA 00/00 RESPIRO,J-17,MANGU,1,"89,25",PC
51791952,MANGUEIRA PALIO BOCAL/GARGALO TANQUE ORIGINAL,J-3,MANGU,0,"525,00",PC
20797,MANGUEIRA PALIO EL/EDX 1.5 97...SUPERIOR RADIADOR,J-9,MANGU,0,"37,04",PC
03010140,MANGUEIRA PALIO SUPERIOR RADIADOR,,MANGU,0,"27,27",PC
201758,MANGUEIRA PALIO WEEK/SIENA 09/ 1.4 FIRE FILTRO AR,J-5,MANGU,4,"60,00",PC
55211306,MANGUEIRA PALIO WEEK/SIENA 09/ 1.4 FIRE FILTRO AR,I-183,MANGU,0,"429,05",PC
1309,MANGUEIRA PALIO WEEK/SIENA 09/ 1.4 FIRE FILTRO AR,I 183,MANGU,0,"76,61",UN
51791956,MANGUEIRA PALIO WEEKEND BOCAL/GARGALO TANQUE ORIGI,J-3,MANGU,0,"1520,00",PC
52007062,MANGUEIRA PALIO/G.SIENA 1.6 16V E-TORQ AR QUENTE,,MANGU,1,"100,00",PC
201083,MANGUEIRA PALIO/IDEA/SIE/STRADA 1.8 06/ FILTRO AR,J-5,MANGU,1,"341,03",PC
C9011,MANGUEIRA PALIO/SIENA 03/ STRADA/UNO FILTRO AR,J-4,MANGU,2,"70,00",PC
211265,MANGUEIRA PALIO/SIENA FIRE 1.0/1.3 16V FILTRO AR,,MANGU,0,"93,04",PC
210854,MANGUEIRA PALIO/SIENA/STRADA 1.6 16V FILTRO AR,,MANGU,0,"177,35",PC
210862,MANGUEIRA PALIO/SIENA/WEEK RESPIRO C/RAMIFICACAO,J-17,MANGU,0,"74,29",PC
LF6307,MANGUEIRA PALIO/STR FIRE 1.0 16V/1.3 8V FILTRO AR,,MANGU,0,"50,18",PC
G3305,MANGUEIRA PALIO/STRA/SIE 1.3/1.5 8V 96/04 FILTRO A,J-5,MANGU,1,"105,00",PC
RBV10386,MANGUEIRA PALIO/STRAD 1.4 INF RAD C/AR COND/QUENTE,J-1,MANGU,1,"180,00",PC
8664,MANGUEIRA PALIO/STRADA 1.0/1.3/1.4 04/ INF C/ AR C,J-1,MANGU,0,"365,00",PC
21106,MANGUEIRA PALIO/STRADA 1.0/1.3/1.4 SUPERIOR RADIAD,J-9,MANGU,2,"47,00",PC
51725456,MANGUEIRA PALIO/STRADA 1.4 INF RADIADOR C/AR COND,J-1,MANGU,0,"324,58",PC
8434,MANGUEIRA PALIO/STRADA 1.4 INF RADIADOR C/AR COND,J-2,MANGU,2,"220,00",PC
51725625,MANGUEIRA PALIO/STRADA 1.4 INF RADIADOR S/AR COND,J-2,MANGU,2,"270,00",PC
51725455,MANGUEIRA PALIO/STRADA 1.4 SENSOR TEMP>VALVULA AQ,J-2,MANGU,4,"139,65",PC
51712595,MANGUEIRA PALIO/STRADA 1.4 SUPERIOR RADIADOR,I-116,MANGU,0,"94,50",PC
51901177,MANGUEIRA PALIO/STRADA 1.6 16V E-TORQ INF RADIADOR,,MANGU,0,"284,82",PC
52007063,MANGUEIRA PALIO/STRADA 1.6 16V E-TORQ INFERIOR,,MANGU,0,"367,50",PC
51789891,MANGUEIRA PALIO/STRADA 1.8 E-TORQ AR QUENTE C/AR,J-2,MANGU,0,"197,29",PC
8472,MANGUEIRA PALIO/STRADA 1.8 E-TORQ AR QUENTE C/AR,J-2,MANGU,5,"120,00",PC
51751049,MANGUEIRA PALIO/STRADA 1.8 INFERIOR RADIADOR,J-1,MANGU,2,"160,00",PC
8441,MANGUEIRA PALIO/STRADA 1.8 RESERV EXPANSAO,J-1,MANGU,1,"41,99",PC
5553,MANGUEIRA PALIO/STRADA 1.8 SPIN/CORSA ENTR AQUECED,J-16,MANGU,3,"33,00",PC
51713166,MANGUEIRA PALIO/STRADA 1.8 SUPERIOR,J-10,MANGU,2,"175,00",PC
7088358,MANGUEIRA PALIO/STRADA E-TORQ BOMBA DAGUA GRANDE,J-19,MANGU,2,"60,00",PC
MTORQ,MANGUEIRA PALIO/STRADA E-TORQ BOMBA DAGUA PEQUENA,J-19,MANGU,4,"45,00",PC
5662,MANGUEIRA PALIO/STRADA E-TORQ SUPERIOR RADIADOR,J-1,MANGU,0,"135,00",PC
51857959,MANGUEIRA PALIO/STRADA E-TORQ TOMADA FILTRO AR,J-18,MANGU,0,"151,20",PC
51769990,MANGUEIRA PALIO/STRADA/IDEA 1.8 AR QUENTE,J-1,MANGU,0,"220,50",PC
8439,MANGUEIRA PALIO/STRADA/IDEA 1.8 AR QUENTE,J-1,MANGU,2,"94,50",PC
8432,MANGUEIRA PALIO/STRADA/IDEA/PUNTO 1.8 TUBO RIGIDO,J-16,MANGU,0,"42,00",PC
7083451,MANGUEIRA PALIO/STRADA/PUNTO/CORSA 1.8 RESPIR OLEO,J-8,MANGU,1,"77,09",PC
51789163,MANGUEIRA PALIO/STRADA/SIENA 12/ S/AR INF RADIADOR,J-1,MANGU,0,"283,50",PC
8578,MANGUEIRA PALIO/STRADA/SIENA 12/ S/AR INF RADIADOR,J-1,MANGU,2,"244,65",PC
201301,MANGUEIRA PALIO/STRADA/UNO 1.5 RESPIRO / RAB LONGO,J-17,MANGU,0,"63,50",PC
55180198,MANGUEIRA PALIO/STRADA/UNO FIRE 03... FILTRO AR,,MANGU,0,"132,29",PC
213233,MANGUEIRA PALIO/STRADA/UNO FIRE 03... FILTRO AR,J-5,MANGU,4,"95,00",PC
210155,MANGUEIRA PALIO/UNO/G.SIENA 1.4 12/ RESPIRO MOTOR,,MANGU,0,"80,85",PC
23760,MANGUEIRA PALIO/WEEK 1.6 16V RETORNO RAD.AO RESERV,J-17,MANGU,1,"70,45",PC
C9012,MANGUEIRA PALIO/WEEKEND 1.0/1.3 16V FILTRO AR,J-5,MANGU,0,"42,00",PC
15350,MANGUEIRA PAMPA 1.6./1.8 MT AP SUPERIOR RADIADOR,,MANGU,0,"19,80",PC
6331,MANGUEIRA PAMPA FILTRO DE AR 83/95,,MANGU,0,"139,74",PC
0307341,MANGUEIRA PAMPA/BELINA/DEL REY 1.8 INFERIOR RADI,,MANGU,0,"40,22",PC
20444,MANGUEIRA PAMPA/BELINA/DEL REY 1.8 INFERIOR RADI,J-13,MANGU,1,"43,88",PC
0303503,MANGUEIRA PASSAT (SOMENTE) 74/78 SUPERIOR,J-14,MANGU,1,"19,83",PC
20023,MANGUEIRA PASSAT /85 BOMBA D AGUA AO TUBO AQUE,I-166,MANGU,0,"19,59",PC
0302005,MANGUEIRA PASSAT 74/85 COLETOR ADMISSAO,I-125,MANGU,0,"20,59",PC
0303511,MANGUEIRA PASSAT 78/ BOMBA D AGUA,J-5,MANGU,0,"10,90",PC
0303503A,MANGUEIRA PASSAT 78/ SUPERIOR,J-14,MANGU,2,"19,83",PC
0302016,MANGUEIRA PASSAT AQUECIMENTO,J-4,MANGU,0,"9,93",PC
20005,MANGUEIRA PASSAT INFER DO RADIADOR A BOMBA D AGUA,I-119,MANGU,0,"14,93",PC
0302007,MANGUEIRA PASSAT RESPIRO AO FILTRO,,MANGU,0,"6,92",PC
6KE121101B,MANGUEIRA POLO CLASSIC,,MANGU,0,"204,38",PC
5Z0122051F,MANGUEIRA POLO/FOX 1.6 INFERIOR RADIADOR,,MANGU,0,"155,45",PC
44956,MANGUEIRA PRESSAO DIR HIDR RANGER 4C HS,,MANGU,0,"223,82",PC
94751569,MANGUEIRA PRESSAO DIRECAO HIDRAULICA CORSA/MONT,,MANGU,0,"840,00",PC
1L543A719KA,MANGUEIRA PRESSAO RANGER 2.8,,MANGU,1,"441,00",PC
305251,MANGUEIRA PRIMARIA RESPIRO MOTOR CORSA 1.0/1.6 16V,,MANGU,0,"9,88",PC
300122,MANGUEIRA PRISMA/CORSA 06/ AGILE 10/ VENTILACAO,,MANGU,0,"18,25",PC
RB10368,MANGUEIRA PUNTO,,MANGU,0,"210,00",PC
51767579,MANGUEIRA PUNTO 1.4 07/ INFERIOR RADIADOR,J-18,MANGU,1,"178,50",PC
55204947,MANGUEIRA PUNTO 1.4 07/ RESPIRO OLEO,,MANGU,0,"127,89",PC
51764453,MANGUEIRA PUNTO 1.4 2009/ RESERV/AR QUENTE/SENSOR,,MANGU,0,"136,00",UN
201320,MANGUEIRA RABICHO FILTRO AR PALIO 1.4 09/,J-18,MANGU,6,"50,00",PC
39749,MANGUEIRA RABICHO FILTRO AR PALIO/STRADA 1.8,,MANGU,0,"80,93",PC
201315,MANGUEIRA RABICHO FILTRO AR PALIO/STRADA/SIENA 1.4,J-18,MANGU,8,"42,00",PC
AB3919C700FB,MANGUEIRA RANGER 12/ COMPRESSOR ACD,,MANGU,0,"341,25",UN
8L558B273AA,MANGUEIRA RANGER 2.3 /12 GAS INFERIOR RADIADOR,J-13,MANGU,1,"294,00",PC
9L553A719AA,MANGUEIRA RANGER 3.0 DIRECAO HIDRAULICA,,MANGU,0,"588,00",PC
5L556K769AC,MANGUEIRA RANGER 3.0 INFERIOR INTERCOOLER,,MANGU,0,"315,00",PC
5L558B273A,MANGUEIRA RANGER 3.0 INFERIOR RADIADOR,,MANGU,0,"639,45",PC
EB3G7H255DA,MANGUEIRA RANGER 3.2 VALV TERM->RESFRIADOR OLEO,,MANGU,0,"409,50",PC
52119555,MANGUEIRA RENEGADE/COMPASS FLEX RESFRIADOR,,MANGU,0,"330,00",PC
30512119702,MANGUEIRA RESERV AO RADIADOR GOL AP TDS AE 1.6,,MANGU,0,"8,41",PC
ZBA129493/C,MANGUEIRA RESERVATORIO PARTIDA A FRIO,O-6,MANGU,4,"7,28",PC
06005,MANGUEIRA RETORNO COMB AO TANQUE BELINA/CORC AZUL,O-5,MANGU,3,"10,50",PC
95050399,MANGUEIRA RETORNO OLEO SUSPENSAO CITROEN C5,,MANGU,0,"231,97",PC
93220184,MANGUEIRA S10 2.2 EFI GAS 95/97 FILTRO AR,,MANGU,0,"145,53",PC
13071,MANGUEIRA S10 2.2 EFI INFERIOR RADIAD C/AR QUENTE,,MANGU,0,"238,14",PC
93347598,MANGUEIRA S10 2.4 FLEX INFERIOR RADIADOR,,MANGU,0,"310,00",UN
52100274,MANGUEIRA S10 2.5 12/ INF RADIADOR,,MANGU,0,"400,00",PC
972,MANGUEIRA S10 2.5 95/99 SUPERIOR RADIADOR,,MANGU,0,"84,00",PC
70200837,MANGUEIRA S10 2.5 HSD BBA D AGUA/CARCACA TERMOSTAT,J-6,MANGU,1,"162,07",PC
70200846,MANGUEIRA S10 2.5 RESFRIADOR SAIDA AGUA,I-96,MANGU,2,"290,72",PC
70200845,MANGUEIRA S10 2.5 RESFRIADOR SAIDA OLEO,I-96,MANGU,2,"304,64",PC
21196,MANGUEIRA S10 2.8 00/ SUPERIOR RADIADOR GATES,,MANGU,0,"61,83",PC
940708611004,MANGUEIRA S10 2.8 05/ ELETRONICA INTERCOOLER>TURBI,,MANGU,0,"783,73",PC
5424,MANGUEIRA S10 2.8 05/ ELETRONICA INTERCOOLER>TURBI,J-6,MANGU,2,"207,00",PC
5423,MANGUEIRA S10 2.8 05/ ELETRONICA SUP RADIADOR,J-6,MANGU,0,"85,00",PC
